Feedback_ID,Employee_ID,City,Department,Date,Engagement_Score,eNPS_Bucket,Free_Text
2966,8002,Oceanside,Warehouse,2017-12-16,5,Detractor,Too much workload and not enough staff during peak hours.
2967,1576,Skokie,Sales,2014-12-27,1,Detractor,Delivery delays caused frustration for both team and customers.
2968,4097,Skokie,Operations,2014-12-27,7,Passive,"Overall okay week, nothing special to report."
2969,3446,Fayetteville,Operations,2017-11-06,3,Detractor,Delivery delays caused frustration for both team and customers.
2970,4746,Fayetteville,Operations,2017-11-06,10,Promoter,Good communication from management and clear goals.
2971,1029,Fayetteville,Operations,2017-11-06,2,Detractor,We had frequent stockouts and customers were unhappy.
2972,1399,Fayetteville,Operations,2017-11-06,10,Promoter,Sales were strong this week and operations ran smoothly.
2973,9891,Fayetteville,Customer Service,2017-11-06,3,Detractor,We had frequent stockouts and customers were unhappy.
2974,9311,Tulsa,Sales,2017-12-16,5,Detractor,Too much workload and not enough staff during peak hours.
2975,9668,Allen,Sales,2015-05-07,1,Detractor,Delivery delays caused frustration for both team and customers.
2976,8329,Allen,Warehouse,2015-05-07,2,Detractor,Too much workload and not enough staff during peak hours.
2977,5996,Philadelphia,HR,2017-12-04,9,Promoter,Good communication from management and clear goals.
2978,5115,Rochester,Warehouse,2017-10-03,5,Detractor,We had frequent stockouts and customers were unhappy.
2979,7210,Mount Pleasant,Operations,2014-01-13,5,Detractor,Delivery delays caused frustration for both team and customers.
2980,9229,Philadelphia,Operations,2015-06-12,1,Detractor,Delivery delays caused frustration for both team and customers.
2981,3722,Philadelphia,Warehouse,2015-06-12,4,Detractor,Delivery delays caused frustration for both team and customers.
2982,8407,Seattle,Customer Service,2014-07-12,9,Promoter,Good communication from management and clear goals.
2983,5607,Seattle,Sales,2014-07-12,4,Detractor,Delivery delays caused frustration for both team and customers.
2984,1246,Springfield,Customer Service,2014-12-06,8,Passive,Workload is manageable but processes could be faster.
2985,3538,Springfield,Customer Service,2014-12-06,7,Passive,"Overall okay week, nothing special to report."
2986,4146,Columbus,Warehouse,2016-05-25,6,Detractor,We had frequent stockouts and customers were unhappy.
2987,1037,Columbus,Customer Service,2016-05-25,9,Promoter,Good communication from management and clear goals.
2988,9529,Columbus,Warehouse,2016-05-25,6,Detractor,Delivery delays caused frustration for both team and customers.
2989,1495,Los Angeles,HR,2016-02-21,4,Detractor,Too much workload and not enough staff during peak hours.
2990,2276,Los Angeles,Warehouse,2016-02-21,8,Passive,Workload is manageable but processes could be faster.
2991,1311,Los Angeles,Customer Service,2016-02-21,7,Passive,"Overall okay week, nothing special to report."
2992,1318,Los Angeles,Customer Service,2016-02-21,6,Detractor,We had frequent stockouts and customers were unhappy.
2993,2841,New York City,Warehouse,2016-10-02,1,Detractor,Too much workload and not enough staff during peak hours.
2994,6291,Detroit,Customer Service,2017-03-11,4,Detractor,Delivery delays caused frustration for both team and customers.
2995,5834,Stockton,Operations,2016-09-09,9,Promoter,Sales were strong this week and operations ran smoothly.
2996,3234,Phoenix,Sales,2014-07-14,7,Passive,"Some minor issues with systems, but we handled them."
2997,2105,Philadelphia,Customer Service,2014-06-21,8,Passive,"Some minor issues with systems, but we handled them."
2998,3387,Philadelphia,Sales,2014-06-21,4,Detractor,Too much workload and not enough staff during peak hours.
2999,3305,Philadelphia,HR,2014-06-21,4,Detractor,Delivery delays caused frustration for both team and customers.
3000,3752,Philadelphia,Operations,2014-06-21,7,Passive,"Overall okay week, nothing special to report."
3001,8351,Philadelphia,Warehouse,2014-06-21,5,Detractor,Too much workload and not enough staff during peak hours.
3002,9617,Philadelphia,Operations,2014-06-21,7,Passive,"Some minor issues with systems, but we handled them."
3003,6247,Sterling Heights,HR,2015-07-05,9,Promoter,Sales were strong this week and operations ran smoothly.
3004,9522,Rochester,Customer Service,2017-12-16,2,Detractor,Delivery delays caused frustration for both team and customers.
3005,4056,New York City,Sales,2016-09-08,2,Detractor,Delivery delays caused frustration for both team and customers.
3006,4424,Eau Claire,HR,2014-05-17,7,Passive,Workload is manageable but processes could be faster.
3007,5519,New York City,Warehouse,2017-10-13,5,Detractor,We had frequent stockouts and customers were unhappy.
3008,3160,Rancho Cucamonga,Customer Service,2014-10-24,7,Passive,"Overall okay week, nothing special to report."
3009,4645,Murray,HR,2016-12-05,3,Detractor,Delivery delays caused frustration for both team and customers.
3010,7557,Toledo,Operations,2016-07-25,3,Detractor,Too much workload and not enough staff during peak hours.
3011,2374,Louisville,Warehouse,2017-04-17,8,Passive,"Overall okay week, nothing special to report."
3012,9158,Louisville,HR,2017-04-17,9,Promoter,Good communication from management and clear goals.
3013,6985,Louisville,HR,2017-04-17,6,Detractor,Too much workload and not enough staff during peak hours.
3014,7035,Louisville,Sales,2017-04-17,10,Promoter,Sales were strong this week and operations ran smoothly.
3015,3669,Louisville,HR,2017-04-17,5,Detractor,Delivery delays caused frustration for both team and customers.
3016,8135,New York City,Operations,2015-09-17,5,Detractor,Too much workload and not enough staff during peak hours.
3017,3395,Pharr,Sales,2016-08-23,2,Detractor,Too much workload and not enough staff during peak hours.
3018,9072,Pharr,Sales,2016-08-23,2,Detractor,Delivery delays caused frustration for both team and customers.
3019,6875,Pharr,Sales,2016-08-23,8,Passive,"Overall okay week, nothing special to report."
3020,4051,West Jordan,Customer Service,2015-11-08,6,Detractor,Too much workload and not enough staff during peak hours.
3021,5071,West Jordan,Customer Service,2015-11-08,5,Detractor,We had frequent stockouts and customers were unhappy.
3022,2009,West Jordan,Sales,2015-11-08,6,Detractor,Too much workload and not enough staff during peak hours.
3023,8125,West Jordan,Sales,2015-11-08,8,Passive,Workload is manageable but processes could be faster.
3024,9552,Brownsville,Warehouse,2017-11-17,5,Detractor,We had frequent stockouts and customers were unhappy.
3025,9327,New York City,Customer Service,2015-11-08,10,Promoter,Good communication from management and clear goals.
3026,4094,New York City,Customer Service,2015-11-08,5,Detractor,Too much workload and not enough staff during peak hours.
3027,1794,Philadelphia,HR,2017-04-22,10,Promoter,Teamwork was great and customers seemed satisfied.
3028,2329,Billings,Warehouse,2014-08-24,6,Detractor,We had frequent stockouts and customers were unhappy.
3029,1725,Chesapeake,HR,2017-12-17,2,Detractor,We had frequent stockouts and customers were unhappy.
3030,8754,Gresham,Sales,2016-03-24,6,Detractor,Too much workload and not enough staff during peak hours.
3031,4858,Lincoln Park,Customer Service,2015-09-21,4,Detractor,Too much workload and not enough staff during peak hours.
3032,1903,Lincoln Park,Customer Service,2015-09-21,3,Detractor,Delivery delays caused frustration for both team and customers.
3033,4303,Gresham,Operations,2016-11-21,4,Detractor,Too much workload and not enough staff during peak hours.
3034,8383,Philadelphia,Customer Service,2017-09-16,3,Detractor,Too much workload and not enough staff during peak hours.
3035,6049,Monroe,Sales,2015-06-11,5,Detractor,Delivery delays caused frustration for both team and customers.
3036,1086,Monroe,HR,2015-06-11,7,Passive,Workload is manageable but processes could be faster.
3037,3747,Monroe,Warehouse,2015-06-11,10,Promoter,Sales were strong this week and operations ran smoothly.
3038,1296,Monroe,Operations,2015-06-11,7,Passive,Workload is manageable but processes could be faster.
3039,3168,Monroe,HR,2015-06-11,1,Detractor,Delivery delays caused frustration for both team and customers.
3040,1608,Pasadena,Operations,2017-10-03,10,Promoter,Sales were strong this week and operations ran smoothly.
3041,2712,Chattanooga,Warehouse,2016-05-05,5,Detractor,Too much workload and not enough staff during peak hours.
3042,9035,Long Beach,Sales,2017-09-11,6,Detractor,Too much workload and not enough staff during peak hours.
3043,8231,Long Beach,HR,2017-09-11,7,Passive,Workload is manageable but processes could be faster.
3044,4545,Long Beach,Warehouse,2017-09-11,6,Detractor,Too much workload and not enough staff during peak hours.
3045,9963,Troy,Operations,2015-04-30,2,Detractor,We had frequent stockouts and customers were unhappy.
3046,3632,Minneapolis,Operations,2017-11-06,6,Detractor,Delivery delays caused frustration for both team and customers.
3047,2654,Minneapolis,Operations,2017-11-06,4,Detractor,Delivery delays caused frustration for both team and customers.
3048,4851,Seattle,Warehouse,2014-09-30,7,Passive,Workload is manageable but processes could be faster.
3049,2853,Columbus,Customer Service,2017-04-02,7,Passive,"Some minor issues with systems, but we handled them."
3050,9352,Columbus,Warehouse,2017-04-02,9,Promoter,Sales were strong this week and operations ran smoothly.
3051,9554,Meridian,Operations,2017-10-06,9,Promoter,Good communication from management and clear goals.
3052,1641,Meridian,Sales,2017-10-06,6,Detractor,Delivery delays caused frustration for both team and customers.
3053,1304,Meridian,Operations,2017-10-06,1,Detractor,Delivery delays caused frustration for both team and customers.
3054,2517,Detroit,Sales,2016-04-09,10,Promoter,Good communication from management and clear goals.
3055,5944,Detroit,Warehouse,2016-04-09,10,Promoter,Sales were strong this week and operations ran smoothly.
3056,1709,Chicago,Operations,2015-08-28,3,Detractor,Delivery delays caused frustration for both team and customers.
3057,7691,San Francisco,Warehouse,2017-10-19,10,Promoter,Good communication from management and clear goals.
3058,1364,San Francisco,HR,2017-10-19,10,Promoter,Sales were strong this week and operations ran smoothly.
3059,5628,San Francisco,Warehouse,2017-10-19,7,Passive,"Some minor issues with systems, but we handled them."
3060,4832,San Francisco,Sales,2017-10-19,10,Promoter,Good communication from management and clear goals.
3061,7631,Newark,Operations,2016-11-07,10,Promoter,Teamwork was great and customers seemed satisfied.
3062,1500,Dallas,Operations,2017-03-03,9,Promoter,Teamwork was great and customers seemed satisfied.
3063,6453,Newark,Sales,2015-11-27,6,Detractor,Too much workload and not enough staff during peak hours.
3064,5534,Newark,Warehouse,2015-11-27,8,Passive,Workload is manageable but processes could be faster.
3065,7782,Albuquerque,HR,2017-03-13,10,Promoter,Teamwork was great and customers seemed satisfied.
3066,5780,Albuquerque,Customer Service,2017-03-13,5,Detractor,Delivery delays caused frustration for both team and customers.
3067,9927,Albuquerque,Customer Service,2017-03-13,2,Detractor,Delivery delays caused frustration for both team and customers.
3068,8228,Albuquerque,Operations,2017-03-13,8,Passive,"Some minor issues with systems, but we handled them."
3069,2544,Albuquerque,Sales,2017-03-13,3,Detractor,We had frequent stockouts and customers were unhappy.
3070,2002,Toledo,Warehouse,2017-11-30,2,Detractor,Too much workload and not enough staff during peak hours.
3071,2860,Newark,Operations,2014-11-17,5,Detractor,We had frequent stockouts and customers were unhappy.
3072,2616,Newark,Sales,2014-11-17,6,Detractor,Too much workload and not enough staff during peak hours.
3073,3741,Newark,HR,2014-11-17,5,Detractor,Delivery delays caused frustration for both team and customers.
3074,7301,Los Angeles,HR,2016-01-03,6,Detractor,Delivery delays caused frustration for both team and customers.
3075,3360,Los Angeles,Warehouse,2015-10-03,4,Detractor,Too much workload and not enough staff during peak hours.
3076,1626,Dallas,Warehouse,2014-07-20,2,Detractor,We had frequent stockouts and customers were unhappy.
3077,5380,Dallas,Operations,2014-07-20,3,Detractor,Too much workload and not enough staff during peak hours.
3078,4309,Dallas,Warehouse,2014-07-20,3,Detractor,Too much workload and not enough staff during peak hours.
3079,5383,San Diego,Sales,2014-05-21,9,Promoter,Good communication from management and clear goals.
3080,7938,Apple Valley,Sales,2017-09-04,4,Detractor,Too much workload and not enough staff during peak hours.
3081,1247,Apple Valley,HR,2017-09-04,8,Passive,"Some minor issues with systems, but we handled them."
3082,7926,Louisville,HR,2017-05-27,9,Promoter,Sales were strong this week and operations ran smoothly.
3083,8314,Louisville,HR,2017-05-27,7,Passive,"Some minor issues with systems, but we handled them."
3084,5193,New York City,Sales,2014-01-28,7,Passive,"Overall okay week, nothing special to report."
3085,2868,Houston,HR,2017-02-09,9,Promoter,Sales were strong this week and operations ran smoothly.
3086,5053,Houston,HR,2017-02-09,3,Detractor,Delivery delays caused frustration for both team and customers.
3087,6224,Houston,HR,2017-02-09,6,Detractor,Too much workload and not enough staff during peak hours.
3088,4797,Houston,Customer Service,2017-02-09,6,Detractor,Delivery delays caused frustration for both team and customers.
3089,6514,Henderson,Operations,2017-03-31,3,Detractor,We had frequent stockouts and customers were unhappy.
