Feedback_ID,Employee_ID,City,Department,Date,Engagement_Score,eNPS_Bucket,Free_Text,Sentiment_Label,Sentiment_Score,Key_Phrases,Topic_Cluster
3025,9327,New York City,Customer Service,11/8/2015,10,Promoter,Good communication from management and clear goals.,Positive,0.999860883,"good communication management, management clear goals, good communication",2
3026,4094,New York City,Customer Service,11/8/2015,5,Detractor,Too much workload and not enough staff during peak hours.,Negative,0.999746025,"workload staff peak, staff peak hours, workload staff",4
3027,1794,Philadelphia,HR,4/22/2017,10,Promoter,Teamwork was great and customers seemed satisfied.,Positive,0.999787986,"teamwork great customers, teamwork great, great customers satisfied",0
3028,2329,Billings,Warehouse,8/24/2014,6,Detractor,We had frequent stockouts and customers were unhappy.,Negative,0.999679923,"stockouts customers unhappy, stockouts customers, frequent stockouts customers",0
3029,1725,Chesapeake,HR,12/17/2017,2,Detractor,We had frequent stockouts and customers were unhappy.,Negative,0.999679923,"stockouts customers unhappy, stockouts customers, frequent stockouts customers",0
3030,8754,Gresham,Sales,3/24/2016,6,Detractor,Too much workload and not enough staff during peak hours.,Negative,0.999746025,"workload staff peak, staff peak hours, workload staff",4
3031,4858,Lincoln Park,Customer Service,9/21/2015,4,Detractor,Too much workload and not enough staff during peak hours.,Negative,0.999746025,"workload staff peak, staff peak hours, workload staff",4
3032,1903,Lincoln Park,Customer Service,9/21/2015,3,Detractor,Delivery delays caused frustration for both team and customers.,Negative,0.999616027,"delivery delays caused, delays caused frustration, delivery delays",3
3033,4303,Gresham,Operations,11/21/2016,4,Detractor,Too much workload and not enough staff during peak hours.,Negative,0.999746025,"workload staff peak, staff peak hours, workload staff",4
3034,8383,Philadelphia,Customer Service,9/16/2017,3,Detractor,Too much workload and not enough staff during peak hours.,Negative,0.999746025,"workload staff peak, staff peak hours, workload staff",4
3035,6049,Monroe,Sales,6/11/2015,5,Detractor,Delivery delays caused frustration for both team and customers.,Negative,0.999616027,"delivery delays caused, delays caused frustration, delivery delays",3
3036,1086,Monroe,HR,6/11/2015,7,Passive,Workload is manageable but processes could be faster.,Negative,0.991133273,"manageable processes faster, workload manageable processes, workload manageable",4
3037,3747,Monroe,Warehouse,6/11/2015,10,Promoter,Sales were strong this week and operations ran smoothly.,Positive,0.999653578,"sales strong week, sales strong, strong week operations",1
3038,1296,Monroe,Operations,6/11/2015,7,Passive,Workload is manageable but processes could be faster.,Negative,0.991133273,"manageable processes faster, workload manageable processes, workload manageable",4
3039,3168,Monroe,HR,6/11/2015,1,Detractor,Delivery delays caused frustration for both team and customers.,Negative,0.999616027,"delivery delays caused, delays caused frustration, delivery delays",3
3040,1608,Pasadena,Operations,10/3/2017,10,Promoter,Sales were strong this week and operations ran smoothly.,Positive,0.999653578,"sales strong week, sales strong, strong week operations",1
3041,2712,Chattanooga,Warehouse,5/5/2016,5,Detractor,Too much workload and not enough staff during peak hours.,Negative,0.999746025,"workload staff peak, staff peak hours, workload staff",4
3042,9035,Long Beach,Sales,9/11/2017,6,Detractor,Too much workload and not enough staff during peak hours.,Negative,0.999746025,"workload staff peak, staff peak hours, workload staff",4
3043,8231,Long Beach,HR,9/11/2017,7,Passive,Workload is manageable but processes could be faster.,Negative,0.991133273,"manageable processes faster, workload manageable processes, workload manageable",4
3044,4545,Long Beach,Warehouse,9/11/2017,6,Detractor,Too much workload and not enough staff during peak hours.,Negative,0.999746025,"workload staff peak, staff peak hours, workload staff",4
3045,9963,Troy,Operations,4/30/2015,2,Detractor,We had frequent stockouts and customers were unhappy.,Negative,0.999679923,"stockouts customers unhappy, stockouts customers, frequent stockouts customers",0
3046,3632,Minneapolis,Operations,11/6/2017,6,Detractor,Delivery delays caused frustration for both team and customers.,Negative,0.999616027,"delivery delays caused, delays caused frustration, delivery delays",3
3047,2654,Minneapolis,Operations,11/6/2017,4,Detractor,Delivery delays caused frustration for both team and customers.,Negative,0.999616027,"delivery delays caused, delays caused frustration, delivery delays",3
3048,4851,Seattle,Warehouse,9/30/2014,7,Passive,Workload is manageable but processes could be faster.,Negative,0.991133273,"manageable processes faster, workload manageable processes, workload manageable",4
3049,2853,Columbus,Customer Service,4/2/2017,7,Passive,"Some minor issues with systems, but we handled them.",Positive,0.992530406,"minor issues systems, issues systems handled, systems handled",2
3050,9352,Columbus,Warehouse,4/2/2017,9,Promoter,Sales were strong this week and operations ran smoothly.,Positive,0.999653578,"sales strong week, sales strong, strong week operations",1
3051,9554,Meridian,Operations,10/6/2017,9,Promoter,Good communication from management and clear goals.,Positive,0.999860883,"good communication management, management clear goals, good communication",2
3052,1641,Meridian,Sales,10/6/2017,6,Detractor,Delivery delays caused frustration for both team and customers.,Negative,0.999616027,"delivery delays caused, delays caused frustration, delivery delays",3
3053,1304,Meridian,Operations,10/6/2017,1,Detractor,Delivery delays caused frustration for both team and customers.,Negative,0.999616027,"delivery delays caused, delays caused frustration, delivery delays",3
3054,2517,Detroit,Sales,4/9/2016,10,Promoter,Good communication from management and clear goals.,Positive,0.999860883,"good communication management, management clear goals, good communication",2
3055,5944,Detroit,Warehouse,4/9/2016,10,Promoter,Sales were strong this week and operations ran smoothly.,Positive,0.999653578,"sales strong week, sales strong, strong week operations",1
3056,1709,Chicago,Operations,8/28/2015,3,Detractor,Delivery delays caused frustration for both team and customers.,Negative,0.999616027,"delivery delays caused, delays caused frustration, delivery delays",3
3057,7691,San Francisco,Warehouse,10/19/2017,10,Promoter,Good communication from management and clear goals.,Positive,0.999860883,"good communication management, management clear goals, good communication",2
3058,1364,San Francisco,HR,10/19/2017,10,Promoter,Sales were strong this week and operations ran smoothly.,Positive,0.999653578,"sales strong week, sales strong, strong week operations",1
3059,5628,San Francisco,Warehouse,10/19/2017,7,Passive,"Some minor issues with systems, but we handled them.",Positive,0.992530406,"minor issues systems, issues systems handled, systems handled",2
3060,4832,San Francisco,Sales,10/19/2017,10,Promoter,Good communication from management and clear goals.,Positive,0.999860883,"good communication management, management clear goals, good communication",2
3061,7631,Newark,Operations,11/7/2016,10,Promoter,Teamwork was great and customers seemed satisfied.,Positive,0.999787986,"teamwork great customers, teamwork great, great customers satisfied",0
3062,1500,Dallas,Operations,3/3/2017,9,Promoter,Teamwork was great and customers seemed satisfied.,Positive,0.999787986,"teamwork great customers, teamwork great, great customers satisfied",0
3063,6453,Newark,Sales,11/27/2015,6,Detractor,Too much workload and not enough staff during peak hours.,Negative,0.999746025,"workload staff peak, staff peak hours, workload staff",4
3064,5534,Newark,Warehouse,11/27/2015,8,Passive,Workload is manageable but processes could be faster.,Negative,0.991133273,"manageable processes faster, workload manageable processes, workload manageable",4
3065,7782,Albuquerque,HR,3/13/2017,10,Promoter,Teamwork was great and customers seemed satisfied.,Positive,0.999787986,"teamwork great customers, teamwork great, great customers satisfied",0
3066,5780,Albuquerque,Customer Service,3/13/2017,5,Detractor,Delivery delays caused frustration for both team and customers.,Negative,0.999616027,"delivery delays caused, delays caused frustration, delivery delays",3
3067,9927,Albuquerque,Customer Service,3/13/2017,2,Detractor,Delivery delays caused frustration for both team and customers.,Negative,0.999616027,"delivery delays caused, delays caused frustration, delivery delays",3
3068,8228,Albuquerque,Operations,3/13/2017,8,Passive,"Some minor issues with systems, but we handled them.",Positive,0.992530406,"minor issues systems, issues systems handled, systems handled",2
3069,2544,Albuquerque,Sales,3/13/2017,3,Detractor,We had frequent stockouts and customers were unhappy.,Negative,0.999679923,"stockouts customers unhappy, stockouts customers, frequent stockouts customers",0
3070,2002,Toledo,Warehouse,11/30/2017,2,Detractor,Too much workload and not enough staff during peak hours.,Negative,0.999746025,"workload staff peak, staff peak hours, workload staff",4
3071,2860,Newark,Operations,11/17/2014,5,Detractor,We had frequent stockouts and customers were unhappy.,Negative,0.999679923,"stockouts customers unhappy, stockouts customers, frequent stockouts customers",0
3072,2616,Newark,Sales,11/17/2014,6,Detractor,Too much workload and not enough staff during peak hours.,Negative,0.999746025,"workload staff peak, staff peak hours, workload staff",4
3073,3741,Newark,HR,11/17/2014,5,Detractor,Delivery delays caused frustration for both team and customers.,Negative,0.999616027,"delivery delays caused, delays caused frustration, delivery delays",3
3074,7301,Los Angeles,HR,1/3/2016,6,Detractor,Delivery delays caused frustration for both team and customers.,Negative,0.999616027,"delivery delays caused, delays caused frustration, delivery delays",3
3075,3360,Los Angeles,Warehouse,10/3/2015,4,Detractor,Too much workload and not enough staff during peak hours.,Negative,0.999746025,"workload staff peak, staff peak hours, workload staff",4
3076,1626,Dallas,Warehouse,7/20/2014,2,Detractor,We had frequent stockouts and customers were unhappy.,Negative,0.999679923,"stockouts customers unhappy, stockouts customers, frequent stockouts customers",0
3077,5380,Dallas,Operations,7/20/2014,3,Detractor,Too much workload and not enough staff during peak hours.,Negative,0.999746025,"workload staff peak, staff peak hours, workload staff",4
3078,4309,Dallas,Warehouse,7/20/2014,3,Detractor,Too much workload and not enough staff during peak hours.,Negative,0.999746025,"workload staff peak, staff peak hours, workload staff",4
3079,5383,San Diego,Sales,5/21/2014,9,Promoter,Good communication from management and clear goals.,Positive,0.999860883,"good communication management, management clear goals, good communication",2
3080,7938,Apple Valley,Sales,9/4/2017,4,Detractor,Too much workload and not enough staff during peak hours.,Negative,0.999746025,"workload staff peak, staff peak hours, workload staff",4
